order_id,customer_id,product_id,quantity,order_date,status
2893,481,8,1,2025-11-20,cancelled
2894,858,26,2,2025-09-16,completed
2895,565,49,2,2025-10-15,pending
2896,57,45,2,2025-09-27,pending
2897,714,47,3,2025-10-03,cancelled
2898,912,20,2,2025-09-06,pending
2899,601,46,1,2025-09-10,cancelled
2900,483,4,4,2025-10-01,cancelled
2901,752,32,5,2025-10-09,cancelled
2902,385,12,4,2025-11-22,completed
2903,211,1,2,2025-10-01,cancelled
2904,929,28,3,2025-10-09,completed
2905,418,22,1,2025-10-28,completed
2906,853,26,3,2025-11-14,pending
2907,365,31,5,2025-10-07,cancelled
2908,362,16,4,2025-10-14,pending
2909,775,29,5,2025-10-11,completed
2910,615,14,3,2025-10-19,pending
2911,482,49,2,2025-10-03,cancelled
2912,510,2,4,2025-10-26,completed
2913,594,23,2,2025-09-16,pending
2914,844,48,3,2025-10-14,pending
2915,414,38,5,2025-10-16,completed
2916,17,1,5,2025-11-05,cancelled
2917,698,16,1,2025-09-11,pending
2918,135,11,1,2025-09-02,completed
2919,53,29,4,2025-11-07,completed
2920,749,16,4,2025-11-16,pending
2921,939,24,3,2025-10-23,pending
2922,119,18,5,2025-11-12,cancelled
2923,802,34,2,2025-11-15,pending
2924,686,16,1,2025-11-07,cancelled
2925,856,39,2,2025-09-20,cancelled
2926,520,22,3,2025-10-18,pending
2927,480,38,3,2025-11-01,cancelled
2928,189,19,2,2025-09-22,pending
2929,886,35,4,2025-08-30,cancelled
2930,714,5,3,2025-10-02,cancelled
2931,438,24,4,2025-11-09,pending
2932,398,27,4,2025-10-19,cancelled
2933,311,4,2,2025-09-15,cancelled
2934,154,31,1,2025-11-10,pending
2935,971,45,5,2025-11-08,completed
2936,857,19,2,2025-11-13,cancelled
2937,248,15,3,2025-10-19,completed
2938,947,39,2,2025-10-17,completed
2939,91,28,5,2025-09-25,completed
2940,377,50,1,2025-10-16,completed
2941,833,7,2,2025-10-26,cancelled
2942,814,6,5,2025-11-06,pending
2943,582,39,1,2025-11-27,completed
2944,309,2,5,2025-11-24,pending
2945,557,36,2,2025-10-09,completed
2946,628,43,5,2025-10-18,pending
2947,63,49,5,2025-11-10,pending
2948,171,21,3,2025-11-24,cancelled
2949,458,9,1,2025-09-17,pending
2950,991,24,2,2025-09-05,cancelled
2951,311,36,5,2025-08-31,cancelled
2952,965,17,2,2025-11-15,completed
2953,283,14,1,2025-08-30,cancelled
2954,781,48,1,2025-09-19,cancelled
2955,656,22,1,2025-09-22,cancelled
2956,580,39,4,2025-11-18,pending
2957,979,1,3,2025-10-29,pending
2958,380,12,1,2025-09-12,completed
2959,700,18,4,2025-11-20,cancelled
2960,550,5,4,2025-09-14,completed
2961,262,10,4,2025-09-19,completed
2962,179,24,5,2025-10-18,cancelled
2963,223,42,2,2025-11-13,completed
2964,548,21,1,2025-11-16,pending
2965,905,21,4,2025-09-23,pending
2966,337,5,5,2025-11-11,cancelled
2967,70,48,1,2025-09-25,pending
2968,542,36,4,2025-10-07,pending
2969,474,4,5,2025-09-20,pending
2970,691,42,4,2025-09-09,pending
2971,701,38,2,2025-09-17,cancelled
2972,595,15,1,2025-11-15,pending
2973,489,29,3,2025-10-21,pending
2974,202,29,2,2025-09-06,pending
2975,106,35,4,2025-11-16,completed
2976,106,30,3,2025-10-18,pending
2977,442,14,2,2025-10-19,cancelled
2978,324,7,2,2025-09-25,completed
2979,934,8,5,2025-11-09,completed
2980,175,28,1,2025-11-21,pending
2981,922,14,4,2025-11-18,pending
2982,844,31,1,2025-09-11,pending
2983,557,27,1,2025-10-06,completed
2984,837,20,5,2025-11-24,pending
2985,626,14,1,2025-09-14,completed
2986,552,42,2,2025-11-15,cancelled
2987,575,35,5,2025-11-25,cancelled
2988,516,4,4,2025-11-06,completed
2989,285,32,1,2025-09-15,pending
2990,109,27,5,2025-09-20,completed
2991,815,24,2,2025-11-02,pending
2992,67,44,4,2025-11-01,pending
2993,12,47,2,2025-09-12,pending
2994,809,28,5,2025-11-01,pending
2995,473,36,5,2025-09-22,completed
2996,863,50,4,2025-09-21,pending
2997,550,20,3,2025-10-17,pending
2998,516,23,5,2025-11-07,pending
2999,870,15,4,2025-10-16,cancelled
3000,151,26,1,2025-11-05,pending
3001,570,43,1,2025-11-13,completed
3002,720,6,2,2025-09-08,pending
3003,960,33,5,2025-09-25,completed
3004,905,49,3,2025-10-23,cancelled
3005,90,9,4,2025-11-01,completed
3006,851,41,4,2025-11-14,cancelled
3007,880,2,1,2025-11-04,completed
3008,295,27,2,2025-10-19,completed
3009,33,41,4,2025-09-29,pending
3010,299,37,1,2025-10-03,completed
3011,881,7,2,2025-11-21,cancelled
3012,296,45,5,2025-11-08,completed
3013,169,43,5,2025-11-06,cancelled
3014,912,49,1,2025-10-18,cancelled
3015,540,42,2,2025-11-15,pending
3016,944,32,5,2025-09-01,cancelled
3017,21,42,1,2025-11-02,pending
3018,733,18,4,2025-10-15,completed
3019,9,15,2,2025-09-22,pending
3020,392,36,4,2025-09-06,cancelled
3021,312,1,2,2025-11-09,cancelled
3022,535,15,1,2025-11-01,cancelled
3023,810,50,5,2025-10-31,completed
3024,280,32,4,2025-09-20,pending
3025,458,48,1,2025-10-07,completed
3026,424,38,5,2025-09-26,completed
3027,138,12,1,2025-11-24,completed
3028,368,20,1,2025-09-28,cancelled
3029,537,25,3,2025-11-09,cancelled
3030,447,23,2,2025-10-18,cancelled
3031,438,11,5,2025-09-30,completed
3032,82,32,5,2025-09-09,pending
3033,756,1,2,2025-10-20,pending
3034,918,49,2,2025-09-15,cancelled
3035,599,40,1,2025-10-30,cancelled
3036,351,1,1,2025-09-24,pending
3037,562,13,2,2025-11-17,pending
3038,908,36,4,2025-10-30,completed
3039,978,49,1,2025-09-17,pending
3040,443,12,3,2025-11-14,completed
3041,649,26,2,2025-11-04,pending
3042,967,10,3,2025-10-23,pending
3043,126,16,4,2025-11-23,pending
3044,929,18,3,2025-09-24,pending
3045,163,30,5,2025-08-29,pending
3046,269,3,4,2025-10-21,cancelled
3047,856,25,4,2025-10-21,pending
3048,271,30,2,2025-11-17,pending
3049,80,20,4,2025-10-12,pending
3050,179,13,3,2025-09-03,completed
3051,403,16,2,2025-10-12,pending
3052,982,36,4,2025-09-04,cancelled
3053,478,20,3,2025-11-09,cancelled
3054,923,50,1,2025-10-22,cancelled
3055,598,36,1,2025-09-10,completed
3056,357,5,1,2025-09-05,cancelled
3057,742,36,5,2025-10-09,cancelled
3058,312,2,5,2025-10-20,cancelled
3059,92,34,2,2025-09-24,completed
3060,641,25,2,2025-11-25,pending
3061,952,22,2,2025-10-11,pending
3062,972,42,1,2025-10-13,cancelled
3063,947,23,5,2025-09-06,pending
3064,810,44,5,2025-11-11,completed
3065,83,36,4,2025-11-14,cancelled
3066,547,36,1,2025-09-17,completed
3067,476,48,4,2025-11-27,pending
3068,798,7,3,2025-09-06,completed
3069,375,1,2,2025-09-18,completed
3070,5,45,3,2025-10-09,cancelled
3071,477,11,4,2025-10-19,cancelled
3072,468,27,2,2025-11-25,completed
3073,808,45,1,2025-11-22,pending
3074,697,10,1,2025-10-31,pending
3075,289,28,2,2025-10-24,cancelled
3076,616,39,4,2025-10-31,cancelled
3077,453,38,2,2025-10-09,completed
3078,264,15,1,2025-11-26,completed
3079,294,12,3,2025-09-25,completed
3080,824,35,4,2025-09-14,completed
3081,991,17,4,2025-10-19,cancelled
3082,593,1,2,2025-09-14,completed
3083,805,21,5,2025-10-22,completed
3084,215,3,1,2025-10-31,cancelled
3085,219,18,4,2025-11-03,pending
3086,589,41,4,2025-08-29,cancelled
3087,925,23,4,2025-10-10,pending
3088,482,23,3,2025-09-06,cancelled
3089,552,4,5,2025-09-12,cancelled
3090,946,21,2,2025-11-23,cancelled
3091,216,48,4,2025-10-05,cancelled
3092,59,22,3,2025-09-12,cancelled
3093,487,31,4,2025-09-02,cancelled
3094,240,20,5,2025-08-29,pending
3095,227,7,1,2025-09-11,cancelled
3096,110,26,4,2025-11-02,pending
3097,899,43,4,2025-09-07,pending
3098,13,34,5,2025-11-19,cancelled
3099,866,21,3,2025-11-17,completed
3100,99,21,4,2025-10-10,cancelled
3101,189,40,3,2025-10-02,cancelled
3102,864,39,3,2025-10-15,completed
3103,57,46,1,2025-11-03,completed
3104,747,17,2,2025-09-03,completed
3105,318,9,2,2025-10-04,cancelled
3106,296,32,3,2025-09-22,completed
3107,676,3,1,2025-10-31,cancelled
3108,221,2,3,2025-09-30,pending
3109,857,14,3,2025-10-03,pending
3110,351,26,1,2025-10-04,cancelled
3111,685,36,1,2025-09-10,pending
3112,227,13,5,2025-08-29,completed
3113,661,17,3,2025-08-29,completed
3114,260,34,3,2025-10-10,cancelled
3115,534,33,3,2025-09-23,cancelled
3116,437,25,5,2025-10-20,cancelled
3117,554,7,2,2025-09-04,completed
3118,878,40,4,2025-10-13,pending
3119,71,12,2,2025-10-09,cancelled
3120,543,29,1,2025-10-01,completed
3121,949,36,1,2025-09-16,pending
3122,890,9,5,2025-09-14,completed
3123,511,7,2,2025-08-29,completed
3124,39,34,3,2025-11-17,completed
3125,602,8,3,2025-11-14,cancelled
3126,27,30,3,2025-11-10,cancelled
3127,873,25,5,2025-11-16,completed
3128,480,22,4,2025-10-29,completed
3129,975,21,2,2025-10-02,cancelled
3130,362,38,4,2025-10-16,completed
3131,364,9,2,2025-11-01,completed
3132,840,34,4,2025-10-02,pending
3133,875,38,2,2025-10-29,completed
3134,729,3,2,2025-11-01,completed
3135,68,9,5,2025-09-19,cancelled
3136,412,23,5,2025-09-17,pending
3137,895,9,4,2025-09-18,cancelled
3138,115,31,1,2025-11-17,completed
3139,380,21,2,2025-09-10,cancelled
3140,469,41,1,2025-09-05,pending
3141,156,35,2,2025-11-21,completed
3142,708,21,3,2025-10-28,pending
3143,50,27,3,2025-10-25,completed
3144,448,46,2,2025-10-27,cancelled
3145,64,35,5,2025-11-14,cancelled
3146,923,23,4,2025-10-07,cancelled
3147,855,11,3,2025-11-20,completed
3148,935,34,2,2025-09-15,pending
3149,713,16,2,2025-09-23,pending
3150,503,16,4,2025-11-02,pending
3151,998,13,2,2025-11-27,pending
3152,726,47,5,2025-10-23,pending
3153,89,15,4,2025-10-06,pending
3154,733,20,5,2025-09-27,pending
3155,194,14,1,2025-09-10,pending
3156,592,44,3,2025-08-30,pending
3157,384,40,4,2025-11-04,pending
3158,267,32,2,2025-11-22,pending
3159,409,5,4,2025-09-04,cancelled
3160,319,32,4,2025-11-10,pending
3161,82,15,1,2025-10-20,pending
3162,427,39,4,2025-11-21,cancelled
3163,65,37,5,2025-10-16,completed
3164,741,25,3,2025-09-22,pending
3165,667,19,4,2025-09-26,cancelled
3166,650,14,5,2025-10-23,cancelled
3167,274,9,5,2025-10-02,cancelled
3168,778,43,2,2025-11-13,cancelled
3169,911,30,5,2025-10-14,cancelled
3170,802,49,4,2025-11-07,pending
3171,630,8,2,2025-11-12,cancelled
3172,518,11,2,2025-10-02,completed
3173,393,5,3,2025-10-28,cancelled
3174,779,14,3,2025-09-08,pending
3175,388,15,2,2025-11-04,completed
3176,840,29,5,2025-09-05,completed
3177,387,20,4,2025-09-09,pending
3178,283,33,4,2025-11-01,pending
3179,539,28,3,2025-10-19,pending
3180,53,39,5,2025-10-09,pending
3181,668,42,1,2025-11-10,cancelled
3182,291,30,2,2025-10-12,cancelled
3183,720,4,3,2025-11-22,completed
3184,604,9,4,2025-10-19,pending
3185,891,4,3,2025-11-12,completed
3186,391,27,5,2025-10-20,pending
3187,416,41,3,2025-10-17,cancelled
3188,479,23,5,2025-10-22,pending
3189,679,31,5,2025-09-09,completed
3190,323,26,5,2025-11-06,pending
3191,522,13,5,2025-09-27,cancelled
3192,97,49,5,2025-10-23,pending
3193,810,16,5,2025-10-13,completed
3194,128,10,4,2025-10-16,completed
3195,202,7,2,2025-10-17,completed
3196,177,3,1,2025-11-02,completed
3197,105,2,4,2025-10-31,completed
3198,218,34,2,2025-09-09,cancelled
3199,724,19,4,2025-10-13,pending
3200,954,26,5,2025-11-02,cancelled
3201,670,45,2,2025-11-09,completed
3202,883,22,1,2025-08-30,cancelled
3203,14,2,5,2025-09-01,completed
3204,369,44,5,2025-09-07,cancelled
3205,208,48,1,2025-09-24,completed
3206,254,9,1,2025-11-03,cancelled
3207,64,24,1,2025-11-04,cancelled
3208,376,26,5,2025-09-14,pending
3209,526,33,2,2025-10-14,pending
3210,37,4,4,2025-10-06,pending
3211,474,34,1,2025-09-03,pending
3212,16,42,5,2025-11-21,pending
3213,351,12,5,2025-10-26,pending
3214,772,13,1,2025-11-02,pending
3215,809,31,2,2025-10-28,cancelled
3216,350,6,3,2025-11-19,pending
3217,949,6,4,2025-10-12,cancelled
3218,438,24,3,2025-10-18,cancelled
3219,301,28,2,2025-10-22,completed
3220,117,41,3,2025-10-20,pending
3221,611,29,3,2025-10-02,pending
3222,158,27,4,2025-10-09,completed
3223,773,7,3,2025-10-01,cancelled
3224,432,37,1,2025-11-06,cancelled
3225,531,4,1,2025-10-27,pending
3226,997,30,5,2025-09-15,cancelled
3227,847,10,5,2025-09-21,cancelled
3228,96,27,4,2025-11-13,cancelled
3229,513,19,5,2025-11-26,cancelled
3230,136,42,1,2025-11-03,completed
3231,591,17,4,2025-09-24,completed
3232,653,1,2,2025-10-04,completed
3233,213,15,2,2025-11-05,cancelled
3234,202,28,5,2025-10-02,pending
3235,162,49,2,2025-11-22,cancelled
3236,374,4,4,2025-09-18,cancelled
3237,387,11,4,2025-11-08,pending
3238,881,25,5,2025-10-29,cancelled
3239,902,20,3,2025-11-11,completed
3240,262,17,5,2025-11-17,completed
3241,649,44,4,2025-10-26,pending
3242,860,46,5,2025-09-19,cancelled
3243,600,28,5,2025-10-24,pending
3244,137,7,3,2025-09-05,completed
3245,746,15,5,2025-11-04,cancelled
3246,267,25,2,2025-09-28,cancelled
3247,893,14,1,2025-10-23,completed
3248,849,1,3,2025-10-28,pending
3249,951,32,1,2025-11-27,cancelled
3250,282,29,5,2025-10-02,pending
3251,213,7,3,2025-09-20,cancelled
3252,452,4,4,2025-09-28,completed
3253,940,47,5,2025-11-25,pending
3254,207,3,3,2025-11-20,cancelled
3255,140,30,5,2025-10-23,cancelled
3256,986,2,5,2025-09-24,cancelled
3257,453,9,3,2025-11-06,pending
3258,818,13,5,2025-10-19,pending
3259,544,29,3,2025-09-25,pending
3260,663,46,5,2025-09-12,pending
3261,741,31,4,2025-09-30,completed
3262,301,4,2,2025-10-03,cancelled
3263,446,36,2,2025-10-30,pending
3264,11,4,4,2025-09-19,completed
3265,759,42,2,2025-10-03,completed
3266,352,45,3,2025-09-05,completed
3267,144,48,3,2025-09-29,cancelled
3268,18,19,2,2025-10-28,pending
3269,473,6,3,2025-11-12,completed
3270,482,44,2,2025-09-21,pending
3271,899,18,4,2025-10-01,completed
3272,112,30,1,2025-09-26,pending
3273,767,20,3,2025-11-08,cancelled
3274,639,50,4,2025-11-11,completed
3275,690,31,3,2025-09-23,pending
3276,116,17,2,2025-09-29,pending
3277,457,49,3,2025-10-29,cancelled
3278,829,22,1,2025-11-09,pending
3279,53,34,2,2025-09-11,completed
3280,491,31,3,2025-09-11,pending
3281,246,38,4,2025-11-04,completed
3282,60,43,2,2025-11-21,completed
3283,76,27,3,2025-10-04,completed
3284,443,10,1,2025-10-30,completed
3285,94,22,3,2025-09-11,completed
3286,538,14,3,2025-10-30,completed
3287,456,41,2,2025-11-12,cancelled
3288,623,8,1,2025-09-26,completed
3289,517,23,5,2025-09-21,pending
3290,810,19,2,2025-11-12,completed
3291,781,4,4,2025-11-26,completed
3292,193,39,4,2025-11-19,cancelled
3293,831,49,1,2025-10-05,cancelled
3294,162,6,3,2025-11-25,pending
3295,894,45,5,2025-08-31,pending
3296,343,47,3,2025-10-15,completed
3297,710,8,5,2025-09-18,pending
3298,535,6,5,2025-11-11,pending
3299,670,50,3,2025-10-24,completed
3300,272,1,1,2025-11-03,completed
3301,231,14,2,2025-10-13,cancelled
3302,283,42,3,2025-10-04,completed
3303,180,10,1,2025-10-09,cancelled
3304,451,49,5,2025-09-09,completed
3305,17,3,4,2025-09-26,cancelled
3306,448,12,2,2025-10-27,pending
3307,285,19,3,2025-09-13,pending
3308,554,6,5,2025-10-20,completed
3309,175,42,5,2025-10-02,cancelled
3310,735,7,4,2025-10-28,pending
3311,302,13,1,2025-11-03,cancelled
3312,772,19,2,2025-09-12,pending
3313,434,13,1,2025-10-15,cancelled
3314,88,37,3,2025-10-28,pending
3315,566,13,4,2025-09-18,completed
3316,224,7,2,2025-09-09,cancelled
3317,731,29,3,2025-09-23,completed
3318,164,33,4,2025-11-14,pending
3319,148,44,5,2025-11-18,completed
3320,343,43,2,2025-11-25,pending
3321,271,27,2,2025-09-26,completed
3322,113,32,2,2025-09-16,completed
3323,560,7,5,2025-11-27,cancelled
3324,184,25,1,2025-09-02,cancelled
3325,54,36,5,2025-09-11,pending
3326,592,30,2,2025-10-07,cancelled
3327,171,14,5,2025-11-12,cancelled
3328,17,6,3,2025-11-13,cancelled
3329,330,40,3,2025-09-04,cancelled
3330,201,2,1,2025-10-28,completed
3331,875,2,4,2025-10-21,completed
3332,140,35,3,2025-09-03,completed
3333,96,5,1,2025-10-20,pending
3334,875,45,3,2025-10-24,completed
3335,365,47,2,2025-11-16,cancelled
3336,546,21,2,2025-09-25,completed
3337,734,25,3,2025-10-08,completed
3338,608,9,1,2025-09-18,pending
3339,545,30,3,2025-08-31,cancelled
3340,27,33,5,2025-11-09,pending
3341,724,8,1,2025-09-21,completed
3342,398,13,3,2025-09-01,cancelled
3343,614,24,1,2025-09-24,completed
3344,343,48,1,2025-10-04,cancelled
3345,517,22,5,2025-11-03,cancelled
3346,63,26,3,2025-11-02,pending
3347,304,41,4,2025-09-20,pending
3348,959,31,5,2025-09-17,pending
3349,78,26,3,2025-11-08,completed
3350,352,41,2,2025-09-21,cancelled
3351,384,28,3,2025-11-20,completed
3352,956,41,1,2025-11-15,completed
3353,661,22,4,2025-10-28,pending
3354,875,21,4,2025-10-14,completed
3355,301,32,2,2025-10-21,completed
3356,342,9,5,2025-09-29,pending
3357,74,47,4,2025-09-30,cancelled
3358,834,43,3,2025-10-16,completed
3359,871,3,3,2025-09-25,cancelled
3360,893,20,4,2025-10-30,cancelled
3361,226,33,5,2025-11-17,cancelled
3362,836,12,5,2025-10-13,pending
3363,740,26,5,2025-10-09,completed
3364,545,23,1,2025-10-22,pending
3365,968,16,4,2025-10-30,pending
3366,99,18,1,2025-10-11,cancelled
3367,606,7,2,2025-09-23,completed
3368,189,27,3,2025-10-31,pending
3369,278,35,5,2025-11-24,completed
3370,71,48,5,2025-10-18,cancelled
3371,454,46,5,2025-11-13,cancelled
3372,578,21,3,2025-10-05,pending
3373,35,3,1,2025-10-24,cancelled
3374,739,18,4,2025-11-24,pending
3375,557,50,1,2025-09-15,cancelled
3376,710,50,5,2025-11-25,pending
3377,745,29,2,2025-09-29,pending
3378,998,9,1,2025-09-11,cancelled
3379,146,23,3,2025-10-06,cancelled
3380,713,32,3,2025-11-23,pending
3381,698,35,4,2025-10-28,cancelled
3382,515,25,1,2025-11-13,completed
3383,557,4,4,2025-09-22,cancelled
3384,970,22,2,2025-10-01,cancelled
3385,143,47,1,2025-11-02,completed
3386,259,38,1,2025-11-14,pending
3387,250,13,2,2025-11-14,completed
3388,447,5,2,2025-11-10,cancelled
3389,601,35,5,2025-11-04,completed
3390,895,48,3,2025-09-28,pending
3391,178,12,5,2025-09-25,completed
3392,820,12,3,2025-10-04,pending
3393,713,7,5,2025-09-27,completed
3394,545,31,1,2025-11-23,cancelled
3395,181,25,3,2025-10-07,cancelled
3396,405,25,3,2025-10-03,cancelled
3397,508,7,5,2025-09-26,completed
3398,732,9,2,2025-11-12,cancelled
3399,415,15,1,2025-09-23,cancelled
3400,950,6,1,2025-10-19,completed
3401,490,6,3,2025-08-31,cancelled
3402,970,9,1,2025-10-26,pending
3403,397,27,3,2025-11-24,completed
3404,214,22,4,2025-11-17,completed
3405,617,30,3,2025-09-08,pending
3406,257,35,5,2025-10-27,pending
3407,813,8,2,2025-11-05,cancelled
3408,80,27,5,2025-10-28,pending
3409,436,6,1,2025-10-01,completed
3410,285,22,1,2025-11-20,completed
3411,854,41,2,2025-10-21,cancelled
3412,78,30,2,2025-09-13,pending
3413,804,26,4,2025-10-10,completed
3414,993,39,1,2025-10-20,pending
3415,899,34,1,2025-09-20,completed
3416,753,4,2,2025-09-17,cancelled
3417,146,14,3,2025-10-05,cancelled
3418,633,7,2,2025-10-26,cancelled
3419,702,38,1,2025-11-14,cancelled
3420,588,27,2,2025-10-28,pending
3421,442,12,5,2025-10-05,cancelled
3422,755,34,3,2025-11-24,cancelled
3423,589,41,3,2025-10-17,cancelled
3424,908,23,2,2025-09-12,cancelled
3425,413,2,1,2025-09-30,completed
3426,241,14,1,2025-10-16,cancelled
3427,601,49,2,2025-09-26,pending
3428,865,24,4,2025-09-27,cancelled
3429,800,17,4,2025-11-18,cancelled
3430,548,2,5,2025-10-25,pending
3431,176,34,5,2025-10-16,cancelled
3432,617,27,3,2025-10-16,completed
3433,171,23,4,2025-11-03,cancelled
3434,734,33,3,2025-08-29,pending
3435,207,10,5,2025-09-11,cancelled
3436,254,8,4,2025-10-09,pending
3437,918,45,1,2025-11-14,completed
3438,388,10,2,2025-09-07,completed
3439,912,43,5,2025-09-24,completed
3440,25,34,1,2025-10-05,cancelled
3441,813,45,1,2025-10-22,cancelled
3442,96,21,5,2025-11-22,completed
3443,681,25,3,2025-09-23,cancelled
3444,34,27,5,2025-10-11,completed
3445,276,41,2,2025-10-03,cancelled
3446,355,24,5,2025-11-25,pending
3447,218,17,4,2025-11-26,pending
3448,188,16,3,2025-11-07,completed
3449,226,42,4,2025-10-31,cancelled
3450,202,1,5,2025-09-11,cancelled
3451,99,25,2,2025-09-08,completed
3452,131,15,1,2025-10-27,pending
3453,762,38,5,2025-11-18,completed
3454,40,36,4,2025-10-10,completed
3455,907,47,1,2025-11-12,cancelled
3456,373,35,5,2025-10-29,completed
3457,464,23,4,2025-09-24,cancelled
3458,472,41,4,2025-09-15,cancelled
3459,302,22,4,2025-10-01,pending
3460,916,28,4,2025-10-02,cancelled
3461,28,14,5,2025-10-07,cancelled
3462,460,34,4,2025-10-01,pending
3463,958,1,3,2025-11-27,cancelled
3464,448,48,2,2025-09-23,completed
3465,170,30,3,2025-11-01,pending
3466,456,13,2,2025-11-21,completed
3467,201,23,3,2025-09-10,completed
3468,914,31,1,2025-09-08,completed
3469,179,50,1,2025-11-04,completed
3470,256,35,5,2025-09-25,cancelled
3471,609,42,1,2025-10-20,completed
3472,60,23,4,2025-09-29,completed
3473,432,36,3,2025-10-24,cancelled
3474,716,14,2,2025-10-07,completed
3475,643,16,1,2025-11-27,pending
3476,320,40,3,2025-10-14,pending
3477,868,38,1,2025-11-16,pending
3478,791,41,3,2025-10-13,cancelled
3479,258,14,2,2025-10-01,cancelled
3480,972,7,3,2025-09-27,pending
3481,537,48,3,2025-09-21,completed
3482,25,5,4,2025-09-14,pending
3483,533,41,1,2025-09-13,cancelled
3484,930,12,1,2025-09-23,completed
3485,488,26,2,2025-09-30,pending
3486,963,26,4,2025-09-23,cancelled
3487,370,42,4,2025-09-18,completed
3488,278,40,2,2025-10-10,completed
3489,772,34,4,2025-08-29,cancelled
3490,488,36,1,2025-11-10,cancelled
3491,152,5,1,2025-09-28,completed
3492,220,9,4,2025-11-09,pending
3493,678,2,1,2025-11-24,pending
3494,822,1,2,2025-11-22,cancelled
3495,580,30,3,2025-11-22,cancelled
3496,186,4,4,2025-11-14,completed
3497,496,36,4,2025-09-09,cancelled
3498,625,13,3,2025-10-27,completed
3499,353,22,2,2025-10-17,pending
3500,297,41,3,2025-10-28,cancelled
3501,314,35,2,2025-11-25,pending
3502,536,22,4,2025-11-26,completed
3503,279,47,3,2025-11-10,completed
3504,756,17,4,2025-10-22,cancelled
3505,174,11,1,2025-09-16,cancelled
3506,82,17,2,2025-09-06,completed
3507,307,45,5,2025-09-09,cancelled
3508,934,29,1,2025-11-09,cancelled
3509,247,44,4,2025-11-21,completed
3510,343,47,2,2025-09-14,completed
3511,833,30,2,2025-11-27,completed
3512,889,11,1,2025-11-04,pending
3513,338,6,3,2025-10-27,pending
3514,648,23,4,2025-10-17,cancelled
3515,47,45,4,2025-10-16,completed
3516,115,3,5,2025-09-23,completed
3517,671,48,3,2025-09-17,pending
3518,345,3,4,2025-11-25,pending
3519,143,19,2,2025-10-05,completed
3520,408,14,2,2025-11-09,completed
3521,298,9,2,2025-11-15,completed
3522,598,5,4,2025-10-25,cancelled
3523,295,35,2,2025-11-20,pending
3524,47,50,1,2025-09-25,completed
3525,179,17,2,2025-09-03,completed
3526,213,9,2,2025-11-09,cancelled
3527,159,19,4,2025-10-08,completed
3528,511,44,5,2025-09-13,completed
3529,301,13,1,2025-10-20,completed
3530,607,1,5,2025-09-21,pending
3531,503,27,5,2025-10-22,cancelled
3532,1000,35,3,2025-09-24,completed
3533,247,46,1,2025-11-13,cancelled
3534,576,45,5,2025-08-29,pending
3535,720,50,4,2025-09-12,cancelled
3536,282,50,4,2025-11-10,pending
3537,399,36,2,2025-10-04,completed
3538,794,2,5,2025-10-07,pending
3539,667,9,1,2025-10-11,completed
3540,313,49,2,2025-09-10,cancelled
3541,49,33,1,2025-09-01,completed
3542,651,21,1,2025-09-18,cancelled
3543,625,3,5,2025-09-02,cancelled
3544,937,10,3,2025-11-18,completed
3545,638,18,5,2025-10-22,pending
3546,930,34,4,2025-09-01,completed
3547,973,39,2,2025-09-22,cancelled
3548,169,11,4,2025-11-13,cancelled
3549,718,10,4,2025-09-05,pending
3550,607,19,2,2025-09-30,pending
3551,641,34,1,2025-10-13,completed
3552,489,6,4,2025-10-11,cancelled
3553,950,48,4,2025-09-22,cancelled
3554,774,14,1,2025-11-04,cancelled
3555,982,38,4,2025-10-20,cancelled
3556,818,8,4,2025-09-04,completed
3557,184,40,5,2025-10-12,completed
3558,841,40,4,2025-09-23,pending
3559,552,43,3,2025-09-28,pending
3560,74,24,3,2025-09-09,pending
3561,314,24,5,2025-09-15,completed
3562,139,22,2,2025-10-06,pending
3563,147,10,5,2025-09-09,completed
3564,228,19,5,2025-09-20,pending
3565,756,14,3,2025-10-23,cancelled
3566,368,11,2,2025-08-30,cancelled
3567,39,40,3,2025-09-11,completed
3568,546,41,3,2025-09-06,cancelled
3569,669,30,2,2025-10-19,completed
3570,561,35,3,2025-10-13,cancelled
3571,911,36,1,2025-11-27,completed
3572,351,40,5,2025-11-20,completed
3573,970,44,5,2025-10-04,pending
3574,437,13,5,2025-10-01,completed
3575,9,22,2,2025-10-16,completed
3576,921,3,3,2025-09-28,pending
3577,923,11,5,2025-10-02,pending
3578,517,39,4,2025-09-15,pending
3579,296,1,2,2025-10-29,completed
3580,311,22,1,2025-09-30,completed
3581,308,23,1,2025-09-23,pending
3582,769,29,5,2025-11-09,cancelled
3583,606,2,4,2025-11-07,completed
3584,21,20,1,2025-09-12,cancelled
3585,364,23,5,2025-10-20,pending
3586,281,33,4,2025-11-07,cancelled
3587,471,39,1,2025-10-11,completed
3588,995,37,1,2025-09-20,cancelled
3589,205,1,1,2025-11-02,cancelled
3590,787,6,5,2025-11-03,cancelled
3591,470,10,4,2025-09-16,pending
3592,774,6,4,2025-09-03,pending
3593,703,4,5,2025-11-05,pending
3594,814,26,5,2025-09-09,cancelled
3595,557,22,1,2025-09-05,pending
3596,507,9,5,2025-11-07,pending
3597,218,30,5,2025-09-14,pending
3598,849,46,1,2025-09-23,completed
3599,898,41,5,2025-11-02,completed
3600,530,13,1,2025-11-13,cancelled
3601,293,33,4,2025-08-29,completed
